FA/FD/FR,Case No,status,time,commands,energy
FR,FR022,Failure,18,85,1471384
FR,FR023,Failure,20,95,1644724
FR,FR024,Failure,20,95,1497844
FR,FR025,Failure,20,95,1624939
FR,FR026,Failure,20,95,1497844
FR,FR027,Failure,20,95,1409004
FR,FR028,Failure,20,95,1620684
FR,FR029,Failure,20,95,1359244
FR,FR030,Failure,20,95,1359244
FR,FR031,Failure,20,95,1576124
FR,FR032,Failure,20,95,1645484
FR,FR033,Failure,20,95,1561689
FR,FR034,Failure,20,95,1506444
FR,FR035,Failure,71,895,22273094
FR,FR036,Failure,59,707,19965601
FR,FR037,Failure,71,879,34307766
FR,FR038,Failure,49,396,18016149
FR,FR039,Failure,126,1868,44323310
FR,FR040,Failure,126,1868,44323310
FR,FR041,Failure,71,866,34164831
FR,FR042,Failure,71,866,34164831
FR,FR043,Failure,70,853,34124394
FR,FR044,Failure,70,853,34045974
FR,FR045,Failure,96,1322,76621412
FR,FR046,Failure,71,871,70526668
FR,FR047,Failure,151,2301,99242590
FR,FR048,Failure,151,2301,99242590
FR,FR049,Failure,70,857,66740224
FR,FR050,Failure,73,927,71280347
FR,FR051,Failure,70,857,66740224
FR,FR052,Failure,73,927,71280347
FR,FR053,Failure,64,530,117305933
FR,FR054,Failure,65,796,71307547
FR,FR055,Failure,74,925,117892569
FR,FR056,Failure,106,1521,97359610
FR,FR057,Failure,117,1689,151383809
FR,FR058,Failure,162,2472,180440814
FR,FR059,Failure,51,410,62082560
FR,FR060,Failure,73,810,186118550
FR,FR061,Failure,83,940,270636887
FR,FR062,Failure,74,811,196546918
FR,FR063,Failure,115,2030,229036665
FR,FR064,Failure,92,1462,214802415
FR,FR065,Failure,117,1657,305875517
FR,FR066,Failure,216,5714,403878124
FR,FR067,Failure,117,1657,305875517
FR,FR068,Failure,97,2077,218204167
FR,FR069,Failure,134,3134,482574781
FR,FR070,Failure,121,2749,365734738
FR,FR071,Failure,247,3956,953799700
FR,FR072,Failure,149,3669,581013983
FR,FR073,Failure,161,4006,744579635
FR,FR074,Failure,268,7347,991507468
FR,FR075,Failure,268,7347,991507468
FR,FR076,Failure,358,11866,2905463248
FR,FR077,Failure,120,3190,495155326
FR,FR078,Failure,127,3331,705190417
FR,FR079,Failure,200,5431,1707452064
FR,FR080,Failure,130,3470,741937468
FR,FR081,Failure,127,3392,705420269
FR,FR082,Failure,123,3337,693249890
FR,FR083,Failure,124,3289,696473542
FR,FR084,Failure,121,3127,498173199
FR,FR085,Failure,128,3428,924465035
FR,FR086,Failure,36,337,186634674
FR,FR087,Failure,237,6901,4869849334
FR,FR088,Failure,242,7293,4709472249
FR,FR089,Failure,430,14640,5942334014
FR,FR090,Failure,237,6901,4869849334
FR,FR091,Failure,91,1201,1031685535
FR,FR092,Failure,110,2132,1176743893
FR,FR093,Failure,430,14640,5942334014
FR,FR094,Failure,91,1201,1031685535
FR,FR095,Failure,289,9688,2797081752
FR,FR096,Failure,238,7089,3801379669
FR,FR097,Failure,178,3373,2276171415
FR,FR098,Failure,430,14640,5942334014
FR,FR099,Failure,238,7295,5721352060
FR,FR100,Failure,420,14052,24030745447
FR,FR101,Failure,676,24224,27765093380
FR,FR102,Failure,282,9004,12516400240
FR,FR103,Failure,332,10303,16575084654
FR,FR104,Failure,189,5105,7078540257
FR,FR105,Failure,763,27657,54427757762
FR,FR106,Failure,763,27657,54427757762
FR,FR107,Failure,518,17894,56307761301
FR,FR108,Failure,503,17262,51161977444
FR,FR109,Failure,518,17894,56307761301
FR,FR110,Failure,503,17262,51161977444
FR,FR111,Failure,627,22264,94971245924
FR,FR112,Failure,531,18123,45357158534
FR,FR113,Failure,1152,43172,144844207252
FR,FR114,Failure,693,24945,101307685160
FR,FR115,Failure,1748,66988,245750663160
